"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11","2019-12","2020-01"
394903,"Natchez, MS",565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73985,74511,75406,76990,78742,80484,81949,83146,83196,83177,83359,83958,84352,84720,84821,85081,84793,84420,84048,83879,85246,86747,87875,88033,88203,88634,88975,89117,89478,89879,90752,91794,92725,93120,93430,94074,95021,96042,97134,97774,98529,99148,99655,99835,99717,100163,100395,100940,101231,101700,101895,102395,102604,102655,102517,102620,102948,103052,103246,103173,102980,102453,102102,101941,101944,102236,102529,102989,102990,102832,102578,102289,102062,102116,102292,102316,102068,101796,101655,101312,100785,100405,100162,100273,100641,100953,101240,101326,101506,101566,101451,101216,101456,102087,102964,103593,103783,103843,103747,103761,103809,103876,104303,104959,105652,105842,105612,105277,105150,105187,105316,105573,105868,106170,106200,105916,105448,104975,104880,104902,105046,104992,104919,104719,104526,104357,104299,104348,104499,104725,105006,105285,105555,105935,106501,107074,107600,108036,108535,109194,109928,110677,111159,111497,111539,111733,111740,112078,112333,112675,112878,112848,113150,113566,114162,114653,115525,116112,116715,116797,117187,117468,117746,118173,117903,117452,117043,117094,117008,116849,116774,117050,117001,117145,117185,117493,117582,117919,118088,118270,118524,119182,119925,120797,121177,121495,121576,121797,122311,122714,123139,123458,123731,123794,123772,123595,123909,124201,124726,124983,125237
394652,"Greenville, OH",566,80128,80349,80583,80764,81076,81331,81601,81804,82056,82638,83195,83712,83911,84146,84408,84685,84909,85162,85407,85678,85929,85669,85546,85446,85745,86040,86307,86709,86829,87018,87176,87504,87776,88084,88374,88635,88843,88961,89050,89114,89376,89688,90078,90371,90636,91042,91489,91983,92379,92773,93164,93528,93929,94368,94786,95246,95751,96305,96667,96985,97267,97581,97908,98155,98414,98571,98801,99022,99240,99415,99642,99907,100160,100461,100720,101000,101178,101355,101458,101621,101772,101948,102127,102303,102530,102677,103034,103396,103835,104181,104491,104721,104881,105097,105360,105574,105757,105989,106597,107233,107768,107966,108129,108343,108555,108776,109025,109215,109444,109584,108723,107792,107095,107325,107711,107903,108298,108506,108726,109095,109424,109807,110364,110907,111230,111364,111461,111667,111583,111644,111681,111691,111650,111742,112124,112645,113102,113224,113231,113258,113398,113415,113321,113160,112993,112674,112312,111925,111674,111431,111166,110914,110691,110473,110276,109999,109747,109403,109020,108590,108042,107539,107102,106731,106366,106197,106173,106190,106046,105854,105593,105267,104949,104663,104325,103963,103551,102908,102051,101215,100653,100344,100210,100160,100168,100117,100109,100040,99987,100024,100159,100376,100546,100669,100663,100648,100718,100872,101069,101208,101373,101582,101932,102334,102704,102961,103283,103566,103903,104162,104503,104937,105495,106054,106613,107059,107510,107983,108621,109375,109990,110634,111128,111715,112236,112946,113522,114121,114655,115407,115990,116580,117171,117887,118662,119331,119810,120122,120385,120712,121054,121313,121638,121826,122081,122254,122511,122806,123208,123401,123797,124126,124627,124864,125083,125407,125791,126217,126560,126920,127399,128043,128963,129848,130686,131328,131807,132201,132422,132729,133056,133611,134220,134849,135035,135165,135298,135720,136250,136796,137403,137909,138395,138673,138820,138911
394625,"Galesburg, IL",567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70724,71714,72730,74718,76397,77706,78559,79341,80027,80699,81122,81420,81729,81948,82011,81801,81888,82248,82865,83309,83602,83832,84232,84603,84778,84754,84556,84303,83998,83779,83844,83934,84043,83921,83964,83931,83835,83481,83128,82928,82559,82129,81629,81176,80810,80280,78965,77677,76484,76113,75594,74942,74331,73756,73228,72726,72261,71929,71875,71861,71888,71720,71649,71678,71692,71720,71732,71688,71476,71347,71348,71454,71428,71235,71036,70838,70762,70725,70536,70349,70287,70324,70388,70336,70356,70431,70532,70605,70636,70679,70741,70926,71113,71367,71504,71722,71936,72146,72338,72575,72850,73056,73458,73778,74123,74223,74399,74783,75191,75609,75841,76103,76309,76572,76705,76891,77067,77335,77602,77313,77048,76801,77070,77278,77486,77695,77936,78130,78292,78487,78715,79181,79644,80092,80300,80518,80781,81061,81381,81678,82017,82292,82571,82891,83194,83475,83734,84033,84380,84691,84996,85292,85552,85877,86160,86480,86748,87020,87262,87443,87567,87677,87770,87895,88088,88426,88782,89104,89356,89663,89989,90326,90650,90973,91278,91546,91749,91802,91836,91838
395204,"Warrensburg, MO",568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120020,119924,119792,119714,119572,119485,119894,120525,121284,121787,122310,122963,123497,124113,124790,125264,125906,126554,126868,126945,126911,127129,127342,127430,127639,127884,128231,128690,129092,129422,129218,128960,128583,128435,128300,128121,128062,127867,127632,127421,127212,127017,126727,126373,126154,126009,125929,125831,125592,125309,124931,124458,123854,123119,122488,121992,121568,121158,120810,120567,120443,120495,120611,120811,120886,120991,120929,120734,120406,120130,119883,119558,119280,118861,118504,118128,118075,118210,118654,119050,119397,119415,119364,119251,119145,119118,119146,119269,119297,119254,119031,118924,118866,118987,119120,119314,119465,119567,119642,119709,119803,119827,119868,119898,120036,120272,120520,120830,121230,121756,122291,122702,123084,123514,124049,124563,125006,125355,125780,126189,126516,126724,126952,127307,127708,128132,128550,129001,129438,129917,130418,130897,131528,132124,132778,133254,133706,134163,134581,134991,135423,135858,136187,136549,136774,137241,137566,138148,138750,139333,139942,140501,141214,141898,142714,143575,144440,145124,145833,146486,147133,147817,148456,149120,149567,150089,150675,151319,151905,152433,152957,153507,154052,154571,155116,155663,156293,156872,157352,157750,158211
394737,"Kearney, NE",569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109633,111120,112628,115474,118454,120886,123051,124792,126709,127883,128242,128255,128535,128949,128796,128611,127883,127777,128054,129250,129871,130212,130344,130637,130721,130750,131130,131419,131492,131072,129990,127686,125388,124724,125734,126681,126750,126167,125636,125086,124845,124969,125184,125731,126168,126241,125956,125608,125615,125593,125582,125530,125487,125493,125732,126281,126657,126709,126307,126114,125992,126038,126104,126255,126423,126451,126387,126155,126021,125921,126000,126104,126197,126277,126293,126328,126248,126300,126259,126236,126095,125898,125671,125306,125022,124782,124563,124412,124273,124630,125024,125573,125634,125757,125853,125967,125879,125717,125556,125348,125248,124154,123159,121959,121935,121923,121941,121976,122119,122372,122540,122728,122806,123198,123606,124120,124339,124545,124811,125102,125444,125791,126203,126528,126872,127317,127860,128487,128954,129461,130043,130664,131326,131852,132443,132968,133663,134393,135109,135709,136348,137002,137655,138326,139029,139799,140552,141442,142199,143131,143968,144982,145706,146393,146888,147409,147879,148497,149084,149702,150442,151466,152582,153464,154229,155036,155942,156743,157568,158451,159298,160189,161004,160907,160760,160637,161429,162161,163064,164020,164856,165337,166128,166952,167649,168404,169108,170105,170706,171326,171853,172365,172989,173586,174718,175761,176993,177920,178950,179928,180746,181518,182206,182854,183431,184146,184224,184276,184174
394608,"Fort Polk South, LA",570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82612,83021,83571,84731,85838,87083,88135,89076,89389,89329,88973,88738,88853,89180,89346,89018,88729,88542,88523,88615,89163,90093,91137,91825,91956,92396,92881,93685,94116,93697,93369,92930,93166,93334,93741,94250,94539,93781,93066,92718,93037,93747,94187,94638,94693,95013,95405,95880,96725,98527,100174,101157,101268,101766,102721,103492,103988,104124,104706,105308,106110,106708,107415,108237,109114,109661,109955,110465,111147,111917,112172,112528,112549,112615,112541,112690,113203,113734,114280,114457,114746,115060,115426,115636,115760,115913,116176,116483,116605,116784,117013,117662,118285,118915,119432,119959,120567,120715,120779,120638,121044,121378,121704,121758,121819,121944,122299,122741,123340,124070,124957,125800,126066,126127,126254,126519,126735,126787,126856,126848,127194,127627,127933,128059,128489,129197,129661,130011,130319,130728,130873,131201,130289,129358,128229,128141,128385,128560,128796,128899,129135,129304,129509,129904,130758,131689,132480,132982,133049,133068,133133,133330,133437,133547,133694,133563,133525,133359
394604,"Fort Leonard Wood, MO",571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127203,126969,126951,127543,128686,130002,130997,131583,132365,132959,133858,134782,135753,137011,138287,139138,139552,139986,140709,141905,142553,143315,143462,143390,143231,143314,143595,143302,142456,141187,140173,139378,138944,138703,138559,138520,138293,138067,137807,137537,137091,136493,135931,135187,134515,133911,133530,133221,132925,132780,132623,132641,132692,132742,132785,132775,132771,132461,132098,131794,131525,131145,130662,130050,129502,129168,129094,129204,129405,129835,129921,129826,129476,129303,129256,129442,129690,129743,129552,129309,129126,128967,129093,129234,129652,129995,130229,130251,130204,130266,130365,130429,130431,130284,130218,130082,129939,129736,129788,130224,130519,130769,130885,131051,131298,131598,131944,132292,132627,132901,133045,133336,133839,134308,134557,134752,134839,135142,135208,135231,134936,134855,134954,134071,133190,132430,132858,133239,133627,133631,133831,134176,134947,135575,135839,136205,136318,136717,136612,136794,136843,137119,137243,137062,136763,136529,137046,138187,139452,139861,139639,139313,139413,139717,140239,139842,139521,138976,139342,139240,139179,139304,139973,140637,141078,141352,141533,142574,143605,144875,145238
394632,"Glasgow, KY",572,54768,54970,55187,55453,55729,55970,56228,56496,56762,56880,56874,57044,57316,57623,57795,58047,58443,58731,58939,59093,59359,59813,60248,60375,60567,60925,61516,61821,61847,62076,62298,62562,62628,62764,63090,63479,63683,63808,63785,63794,63759,63861,64179,64534,64877,65096,65211,65430,65665,65913,66106,66372,66753,67048,67285,67479,67781,68143,68386,68525,68684,68920,69236,69503,69752,69910,70001,70132,70189,70231,70352,70520,70734,70835,70942,71120,71228,71382,71482,71650,71801,71945,72100,72325,72561,72795,72969,73096,73318,73542,73818,74069,74373,74662,74914,75111,75281,75509,75724,75947,76215,76529,76999,77254,77553,77677,77967,78214,78570,78892,79257,79681,79930,80128,80037,80165,80242,80603,80836,81183,81402,81624,81875,82075,82371,82597,82885,83180,83386,83555,83614,83624,83646,83775,83922,84035,84176,84356,84522,84553,84569,84624,84723,84776,84641,84291,83852,83361,82935,82567,82504,82368,82380,81966,81709,81380,81423,81483,81473,81516,81473,81404,81111,80935,80821,80591,80318,80117,80121,80107,80091,80101,80151,80211,80278,80446,80436,81247,81870,82547,82423,82487,82690,82903,82981,83040,83114,83050,83046,82714,82611,82494,82742,82919,83050,83151,83093,83054,83041,83258,83456,83515,83539,83656,83837,84005,84046,84075,84460,84784,85091,85233,85472,85790,85990,85998,86144,86115,86319,86459,86880,87394,87963,88521,88998,89470,89780,90104,90114,90489,90833,91468,91686,91899,92215,92359,92482,92350,92616,92989,93518,93808,94002,94098,94214,94336,94204,94640,95203,96219,96762,97236,97730,98332,99087,99687,100269,100787,101439,101570,101642,101503,101908,102331,102800,103324,103706,104163,104578,105036,105420,105922,106487,107191,107693,108175,108566,108925,109366,109864,110429,111006,111635,112323,112977,113553
394344,"Athens, TN",573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100544,100887,101189,101706,102261,102596,102798,102812,102911,103085,103150,103202,103212,103118,102864,102458,101934,101573,101412,101303,100939,100350,99827,99305,98798,98402,98191,98304,98396,98505,98438,98453,98539,98565,98606,98574,98553,98365,98091,97755,97332,96957,96513,96267,96044,96119,96173,96208,96184,96188,96191,96086,96060,96075,96182,96241,96287,96377,96425,96564,96709,96875,97070,97274,97538,97696,97860,97956,98168,98237,98387,98548,98760,99023,99232,99503,99861,100290,100800,101224,101575,101971,102347,102692,102992,103283,103684,104172,104438,104669,104786,105114,105455,105747,106143,106560,107065,107566,108059,108554,109028,109575,110077,110614,111202,111821,112368,112872,113357,113787,114241,114552,115164,115663,116411,116982,117455,117998,118435,119060,119638,120366,120945,121405,121779,122354,122979,123729,124522,125341,126204,126887,127541,128102,128690,129408,129966,130476,130847,131208,131579,131899,132265,132691,133166,133645,134167,134677,135288
394556,"Edwards, CO",574,232816,233130,233660,235586,237345,238801,239735,240960,242390,244052,245624,247206,250735,254025,257009,257521,258692,260757,263474,265876,267862,270110,271927,273966,274716,276360,278192,281343,284210,286924,290191,293169,296575,299138,302483,305030,307893,310325,313454,316554,319563,321800,324104,327571,331270,334922,337075,339637,342142,344669,346984,349016,350912,352598,352717,352401,352021,353058,354967,356632,357784,358476,358602,359074,359240,359847,360567,361681,362367,362606,362414,362382,362481,362882,363323,363524,364230,365153,366955,367850,369071,369795,371366,372546,373923,374925,376240,377277,378341,379004,379812,380811,382307,384325,386529,388793,390854,392653,393943,395406,397290,400476,404303,408332,412042,415707,419292,423781,428771,434821,443003,452584,462697,471195,478454,487290,496400,505600,513097,520924,529625,538458,544748,550041,554886,561706,569419,575558,580136,584340,589251,595251,599681,604495,609422,614534,619569,623865,626743,627966,629297,630801,634599,634927,637397,636964,635881,632322,628498,628136,626165,624235,618130,612493,605645,598232,590135,586130,590260,592847,593844,583945,578915,572726,576915,581430,586865,591976,590235,586148,572441,568841,562836,562401,556531,554771,544896,528615,509454,499552,497313,494731,492270,483947,478221,471349,469032,467014,469894,477303,487806,487312,481970,473804,472733,470438,470723,473991,477659,478988,475836,473230,467726,465484,469879,478473,479486,483125,486522,494548,496868,499272,505197,513020,521585,531759,536096,541923,549077,551542,550984,544890,546648,549539,550910,552020,556236,562134,566928,567953,571262,579036,587468,594852,598148,601846,604982,606864,604574,600279,599891,602452,606142,607583,610462,613606,617519,620939,624598,628295,635138,642157,647010,649877,652343,657174,660626,664002,667112,669604,672744,675329,678112,682437,688606,694754,699254,701128,703832,708299,712156,713835,714830,716904,719460,719750,718807,718233,718736,720276,721339,720782,720562,722148,723629,724379
394592,"Fernley, NV",575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139996,140224,140580,141620,143121,145048,147672,150641,153960,157551,161978,166345,170416,174399,179119,183970,188372,192595,196255,200020,203586,206511,208626,211319,215264,220204,224635,228725,233156,237097,240657,243047,245143,247596,249550,251095,251741,252285,252429,252263,250976,249415,246174,243744,241264,240496,239130,237343,234801,231652,228188,224649,222051,219820,220566,219889,218579,213719,209321,205043,200485,196021,191835,187922,183699,179350,174402,170319,166716,164286,161950,159279,156774,154107,151571,148984,146588,144495,142244,140144,138155,136661,135157,134041,133158,132410,131566,130610,129552,128047,126453,124804,123304,121714,120153,118508,116819,115340,114097,113131,112334,111873,111667,111515,111318,111175,111161,111327,111641,111985,112401,112931,113734,114726,115872,117114,118562,120221,122200,124327,126479,128550,130752,132993,135053,137044,138787,140605,142247,143835,145616,147242,148768,149778,150608,151365,152233,153109,154239,155442,156817,158145,158446,158693,159147,160853,162802,164654,166376,167951,169480,170864,172164,173688,175540,177566,179440,180658,182151,183500,185333,187147,189365,191795,194187,196374,199165,201701,204275,207795,210639,214632,217731,221986,224994,227862,231182,234303,236650,239600,243130,246062,248310,249840,252133,253067,254348,254854,254970,255506,256407,257200,257313,257512,258635,259776,260788,262276,264147,266720,269472,272157
394838,"Mason City, IA",576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84517,84110,84499,85162,86205,87041,87765,88581,89201,89587,89917,90138,90461,91218,91814,92059,91912,91835,91853,91777,91882,92269,92601,93010,93269,93945,94106,94254,94017,94186,94402,94501,94652,94786,95027,95249,95389,95413,95385,95323,95332,95180,95045,94929,94910,94934,95020,95143,95090,94941,94755,94665,94643,94505,94340,94052,93897,93844,93795,93853,94034,94265,94408,94488,94197,94176,94141,94482,94399,94192,93910,93524,93200,92956,92934,92982,93104,93184,93234,93194,93254,93244,93278,93313,93336,93325,93273,93158,93185,93144,93175,93032,93033,93117,93215,93312,93383,93443,93495,93583,93709,93789,93857,93973,94126,94325,94559,94704,94881,95138,95472,95829,96105,96471,96713,96940,96939,96953,97025,97290,97494,97630,97647,97723,97765,97937,98257,98708,99288,99852,100269,100443,100672,100887,101290,101568,101993,102206,102362,102398,102635,102873,103231,103622,104095,104567,104944,105298,105672,106054,106452,106796,106961,107218,107446,108202,108758,109429,109726,110140,110235,110313,110335,110532,110746,110998,111262,111375,111544,111686,111964,112183,112591,113023,113472,113815,114172,114448,114705,114819
394819,"Malone, NY",577,42940,42585,42343,42246,42262,42388,42384,42372,42232,42192,42251,42467,42596,42665,42677,42613,42467,42327,42376,42617,42969,43262,43329,43554,43888,44615,45231,45732,46186,46429,46802,46964,47470,47939,48501,48661,48793,48751,48933,49202,49597,50131,50539,50982,51099,51226,51564,52067,52659,53039,53417,53818,54196,54578,54934,55324,55775,56246,56488,56690,56845,57188,57451,57718,57991,58276,58589,59043,59546,60056,60540,61144,61770,62334,62891,63417,63823,64139,64414,64814,65275,65786,66275,66692,67089,67361,67604,67851,68581,69487,70510,71064,71512,71944,72634,73323,74045,75013,76147,77253,77813,78248,78706,79510,80354,81126,81886,82714,83581,84423,85241,86080,86749,87404,87874,88340,88672,89056,89271,89460,89550,89613,89566,89494,89672,89832,90047,90117,90241,90239,90187,90084,90111,89990,89804,89582,89552,89575,89555,89521,89442,89416,89302,89128,88687,88313,87930,87564,87117,86735,86425,86041,85637,85235,84933,84604,84338,84026,83711,83349,82906,82276,81691,81282,81204,81161,81151,81138,81202,81223,81314,81395,81515,81520,81416,81207,80889,80599,80331,80150,79975,79896,79822,79819,79811,80184,80625,81094,81236,81318,81368,81436,81475,81496,81489,81453,81424,81324,81304,81396,81635,81865,82013,82141,82267,82473,82704,82975,83208,83410,83563,83614,83716,83882,84234,84620,85043,85362,85728,86136,86656,87050,87394,87633,87953,88248,88507,88779,89099,89517,89847,90096,90274,90525,90823,91354,91868,92411,92858,93292,93676,94059,94465,94936,95390,95913,96455,96914,97305,97662,98088,98509,98962,99398,100025,100637,101294,101862,102373,102854,103354,103947,104549,105090,105616,106118,106524,106926,107315,107732,108142,108426,108777,109128,109607,110078,110502,110954,111382,111808,112226,112650,113103,113683,114217,114712
395234,"Winona, MN",578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161563,161351,161022,160535,159893,159392,158776,158101,157384,156549,155875,155126,154331,153432,152605,151852,151373,150913,150422,149851,149109,148607,147886,147067,146119,145197,144293,143195,141904,140464,138820,137539,136648,136155,135707,135525,135641,135762,135922,135799,135807,135418,136253,136819,137330,136539,135720,134991,134252,133759,133453,133675,133914,134416,134234,134015,133633,133642,133664,133606,133700,133839,133950,134001,134131,134486,134862,135405,135927,136674,137392,138179,138917,139634,140421,141081,141707,142161,142628,143098,143615,144196,144827,145514,146112,146625,147028,147521,147974,148414,148832,149220,149682,150155,150713,151220,151775,152362,153001,153705,154365,155050,155641,156299,156974,157606,158086,158537,158994,159685,160367,161027,161687,162423,163317,164199,165057,165879,166752,167641,168659,169413,170186,170800,171588,172325,173024,173683,174559,175599,176749,177666,178480,179111,179794,180343,180874,181407,181941,182578,183315,184082,184740,185316,185894,186716,187453,188336,189097,189823,190499,191085,191456,191700,191934
